[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [UNDERLYING_LAST], [EXPIRE_DATE], [EXPIRE_UNIX], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-06, 1462564800, 29.000000, 0.090260, 0.017290, 0.051080, -0.024670, 0.007600, 0.302730, 11.000000, 0.460000, 395 x 65, 0.360000, 0.400000, 122.000000, 14.200000, 14.390000, 445 x 1922, 14.550000, -0.885730, 0.018470, 0.059560, -0.041830, -0.090890, 0.331100, 57.000000, 13.500000, 0.124000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-06, 1462564800, 29.000000, 0.056680, 0.011860, 0.035810, -0.017260, 0.004500, 0.309490, 13.000000, 0.220000, 712 x 903, 0.200000, 0.250000, 125.000000, 17.000000, 17.250000, 79 x 45, 15.400000, -0.918620, 0.013620, 0.045050, -0.035070, -0.095690, 0.342370, 0.000000, 16.500000, 0.152000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.933030, 0.004890, 0.038220, -0.022650, 0.022490, 0.515480, , 0.000000, 64 x 52, 23.600000, 23.860000, 85.000000, 0.170000, 0.180000, 857 x 251, 0.150000, -0.030620, 0.004720, 0.023550, -0.013270, -0.003290, 0.419550, 6.000000, 23.500000, 0.217000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.918350, 0.009250, 0.048270, -0.024310, 0.036010, 0.440900, , 0.000000, 51 x 49, 18.760000, 19.000000, 90.000000, 0.330000, 0.380000, 773 x 225, 0.280000, -0.059510, 0.008880, 0.041400, -0.021690, -0.006560, 0.386010, 10.000000, 18.500000, 0.171000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.874150, 0.016300, 0.069760, -0.030810, 0.050410, 0.386050, 0.000000, 15.460000, 151 x 283, 14.040000, 14.300000, 95.000000, 0.680000, 0.750000, 168 x 1383, 0.480000, -0.114070, 0.015710, 0.067170, -0.033710, -0.012860, 0.355700, 0.000000, 13.500000, 0.125000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.847000, 0.019900, 0.080230, -0.033550, 0.054860, 0.365830, , 0.000000, 1653 x 217, 12.250000, 12.450000, 97.000000, 0.910000, 0.950000, 697 x 141, 0.830000, -0.145630, 0.019270, 0.079170, -0.038500, -0.016660, 0.342740, 8.000000, 11.500000, 0.106000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.834650, 0.020730, 0.084870, -0.035440, 0.056650, 0.366940, , 0.000000, 614 x 1552, 11.860000, 12.060000, 97.500000, 0.970000, 1.020000, 320 x 205, 0.830000, -0.155960, 0.020280, 0.082550, -0.039740, -0.017930, 0.340050, 7.000000, 11.000000, 0.102000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.824620, 0.021650, 0.088090, -0.036650, 0.056770, 0.363660, , 0.000000, 22 x 22, 11.390000, 11.650000, 98.000000, 1.050000, 1.120000, 409 x 268, 1.060000, -0.166200, 0.021210, 0.086140, -0.041280, -0.019820, 0.338900, 2.000000, 10.500000, 0.097000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.817000, 0.022740, 0.090840, -0.036990, 0.057850, 0.357530, 1.000000, 12.100000, 443 x 76, 11.000000, 11.150000, 98.500000, 1.130000, 1.200000, 448 x 293, 0.760000, -0.176190, 0.022260, 0.089750, -0.042460, -0.020640, 0.336280, 0.000000, 10.000000, 0.093000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.806480, 0.023680, 0.093660, -0.038560, 0.058500, 0.354380, , 0.000000, 1025 x 1093, 10.540000, 10.750000, 99.000000, 1.220000, 1.280000, 502 x 402, 1.250000, -0.187220, 0.023290, 0.093120, -0.044040, -0.021630, 0.334370, 126.000000, 9.500000, 0.088000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.796040, 0.024670, 0.097100, -0.039810, 0.059260, 0.350020, 26.000000, 10.300000, 867 x 83, 10.150000, 10.290000, 99.500000, 1.310000, 1.380000, 297 x 407, 0.980000, -0.199120, 0.024280, 0.096690, -0.045460, -0.023380, 0.331370, 2.000000, 9.000000, 0.083000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.783240, 0.025640, 0.100530, -0.040660, 0.059150, 0.347930, 0.000000, 11.300000, 371 x 98, 9.750000, 9.900000, 100.000000, 1.410000, 1.470000, 212 x 11, 1.490000, -0.211090, 0.025330, 0.099790, -0.046650, -0.024310, 0.329640, 51.000000, 8.500000, 0.079000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.757970, 0.027580, 0.107180, -0.042630, 0.059430, 0.341380, 3.000000, 8.950000, 427 x 576, 8.950000, 9.100000, 101.000000, 1.620000, 1.680000, 530 x 196, 1.650000, -0.236710, 0.027480, 0.106830, -0.049950, -0.027980, 0.325720, 7.000000, 7.500000, 0.070000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.731380, 0.029710, 0.112750, -0.044360, 0.059670, 0.333500, 18.000000, 8.100000, 1142 x 1008, 8.150000, 8.290000, 102.000000, 1.860000, 1.920000, 30 x 42, 1.590000, -0.265590, 0.029500, 0.112900, -0.052480, -0.030930, 0.321200, 10.000000, 6.500000, 0.060000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.702600, 0.031650, 0.119370, -0.047010, 0.058820, 0.327610, 28.000000, 7.550000, 730 x 28, 7.390000, 7.560000, 103.000000, 2.130000, 2.180000, 1377 x 234, 2.110000, -0.295860, 0.031480, 0.119390, -0.054470, -0.034380, 0.316970, 277.000000, 5.500000, 0.051000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.669570, 0.033270, 0.124550, -0.048100, 0.058560, 0.324450, 1.000000, 7.370000, 1710 x 224, 6.700000, 6.850000, 104.000000, 2.440000, 2.510000, 272 x 772, 2.430000, -0.328370, 0.033180, 0.124880, -0.056630, -0.038760, 0.314540, 29.000000, 4.500000, 0.042000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.635330, 0.034600, 0.128730, -0.050760, 0.056570, 0.321340, 124.000000, 6.000000, 170 x 1628, 6.050000, 6.190000, 105.000000, 2.780000, 2.840000, 355 x 21, 2.890000, -0.362620, 0.034830, 0.129410, -0.058700, -0.042390, 0.311650, 44.000000, 3.500000, 0.033000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.600420, 0.036050, 0.132960, -0.051210, 0.055070, 0.315980, 4.000000, 5.350000, 1223 x 1419, 5.400000, 5.540000, 106.000000, 3.150000, 3.240000, 2269 x 705, 3.150000, -0.397890, 0.036180, 0.133130, -0.059940, -0.046630, 0.308520, 28.000000, 2.500000, 0.023000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.564310, 0.037060, 0.135390, -0.051880, 0.052210, 0.312390, 71.000000, 5.020000, 1417 x 866, 4.800000, 4.960000, 107.000000, 3.550000, 3.700000, 2231 x 1303, 3.650000, -0.434990, 0.037180, 0.135220, -0.061380, -0.051870, 0.306210, 149.000000, 1.500000, 0.014000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.526210, 0.038090, 0.137450, -0.051760, 0.049610, 0.306580, 45.000000, 4.290000, 2264 x 6, 4.260000, 4.350000, 108.000000, 4.000000, 4.150000, 2189 x 974, 4.150000, -0.473050, 0.037960, 0.137090, -0.061120, -0.055860, 0.303000, 261.000000, 0.500000, 0.005000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.487930, 0.038210, 0.137380, -0.051790, 0.046800, 0.304560, 255.000000, 3.750000, 2090 x 771, 3.750000, 3.850000, 109.000000, 4.500000, 4.650000, 2194 x 661, 4.640000, -0.511760, 0.038300, 0.137300, -0.061620, -0.060780, 0.300040, 53.000000, 0.500000, 0.004000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.449760, 0.037960, 0.136800, -0.051460, 0.044210, 0.303520, 199.000000, 3.300000, 1594 x 199, 3.310000, 3.410000, 110.000000, 5.040000, 5.200000, 2023 x 856, 4.820000, -0.550040, 0.038210, 0.136590, -0.060990, -0.065180, 0.299140, 23.000000, 1.500000, 0.013000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.411430, 0.037730, 0.133670, -0.050940, 0.040530, 0.299820, 12.000000, 2.920000, 805 x 31, 2.870000, 2.940000, 111.000000, 5.650000, 5.790000, 2185 x 886, 4.970000, -0.587890, 0.037580, 0.134320, -0.060690, -0.070120, 0.297690, 0.000000, 2.500000, 0.023000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.372450, 0.037110, 0.130730, -0.048900, 0.036830, 0.296740, 99.000000, 2.480000, 1592 x 6, 2.480000, 2.510000, 112.000000, 6.250000, 6.400000, 1791 x 653, 0.000000, -0.625440, 0.037040, 0.130370, -0.058740, -0.074700, 0.294650, , 3.500000, 0.032000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.336670, 0.036030, 0.125410, -0.047300, 0.033500, 0.294350, 34.000000, 2.190000, 172 x 382, 2.110000, 2.200000, 113.000000, 6.900000, 7.100000, 1999 x 1060, 5.950000, -0.660620, 0.035740, 0.125170, -0.056930, -0.079770, 0.293950, 0.000000, 4.500000, 0.041000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.301920, 0.034580, 0.120610, -0.044850, 0.030950, 0.292600, 118.000000, 1.830000, 234 x 206, 1.800000, 1.890000, 114.000000, 7.600000, 7.800000, 1800 x 1055, 0.000000, -0.694720, 0.034350, 0.119870, -0.055660, -0.083920, 0.292990, , 5.500000, 0.050000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.268720, 0.032830, 0.113590, -0.042510, 0.027840, 0.291040, 69.000000, 1.530000, 776 x 55, 1.550000, 1.610000, 115.000000, 8.350000, 8.550000, 1629 x 1362, 0.000000, -0.726130, 0.032550, 0.113990, -0.052960, -0.088860, 0.294130, , 6.500000, 0.059000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.237510, 0.030900, 0.106440, -0.039420, 0.024450, 0.289690, 2.000000, 1.510000, 582 x 42, 1.320000, 1.360000, 116.000000, 9.100000, 9.300000, 1775 x 22, 0.000000, -0.758360, 0.030690, 0.106540, -0.050010, -0.092310, 0.291320, , 7.500000, 0.069000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.208260, 0.028820, 0.098800, -0.036380, 0.021620, 0.288250, , 1.150000, 462 x 31, 1.110000, 1.150000, 117.000000, 9.900000, 10.110000, 131 x 1001, 8.750000, -0.785270, 0.028660, 0.099600, -0.048320, -0.096100, 0.291780, 4.000000, 8.500000, 0.078000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.181770, 0.026570, 0.091790, -0.033440, 0.018780, 0.288030, 2.000000, 1.030000, 763 x 31, 0.920000, 0.970000, 118.000000, 10.750000, 10.950000, 1218 x 1095, 0.000000, -0.808650, 0.026480, 0.092630, -0.045420, -0.099690, 0.293760, , 9.500000, 0.087000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.158260, 0.024340, 0.083430, -0.030690, 0.016230, 0.287220, 40.000000, 0.800000, 873 x 121, 0.770000, 0.820000, 119.000000, 11.600000, 11.800000, 1363 x 1667, 0.000000, -0.831620, 0.024320, 0.085390, -0.043080, -0.103550, 0.294540, , 10.500000, 0.096000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.138210, 0.022170, 0.076350, -0.027750, 0.013990, 0.287620, 18.000000, 0.780000, 37 x 65, 0.650000, 0.690000, 120.000000, 12.450000, 12.690000, 1514 x 1762, 0.000000, -0.851590, 0.022270, 0.078800, -0.040540, -0.106880, 0.295400, , 11.500000, 0.105000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.119510, 0.019990, 0.068350, -0.025220, 0.012120, 0.287900, , 0.000000, 391 x 68, 0.540000, 0.580000, 121.000000, 13.350000, 13.610000, 1099 x 1912, 0.000000, -0.869530, 0.020280, 0.071830, -0.038550, -0.109330, 0.297550, , 12.500000, 0.115000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.102740, 0.017930, 0.061980, -0.023370, 0.011180, 0.289380, 0.000000, 0.610000, 423 x 271, 0.440000, 0.490000, 122.000000, 14.300000, 14.500000, 239 x 1836, 0.000000, -0.882930, 0.018430, 0.066000, -0.036130, -0.112060, 0.301800, , 13.500000, 0.124000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.088730, 0.016050, 0.055370, -0.020570, 0.009180, 0.289860, 25.000000, 0.390000, 1428 x 708, 0.370000, 0.420000, 123.000000, 15.190000, 15.450000, 25 x 219, 0.000000, -0.896810, 0.016660, 0.060230, -0.034560, -0.114220, 0.303540, , 14.500000, 0.133000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.066770, 0.012680, 0.044830, -0.017050, 0.006830, 0.294040, 39.000000, 0.290000, 830 x 916, 0.250000, 0.310000, 125.000000, 17.060000, 17.300000, 219 x 227, 0.000000, -0.923870, 0.013210, 0.047780, -0.028940, -0.119310, 0.302590, , 16.500000, 0.152000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.033100, 0.007000, 0.025640, -0.009910, 0.003290, 0.307350, , 0.000000, 798 x 917, 0.110000, 0.160000, 130.000000, 21.890000, 22.200000, 46 x 61, 0.000000, -0.951810, 0.008240, 0.032650, -0.024950, -0.127440, 0.330360, , 21.500000, 0.198000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-13, 1463169600, 36.000000, 0.005330, 0.001080, 0.005410, -0.002580, 0.000060, 0.388540, , 0.000000, 0 x 359, 0.000000, 0.040000, 150.000000, 41.800000, 42.100000, 10 x 10, 0.000000, -0.978610, 0.002710, 0.015160, -0.020340, -0.149610, 0.472900, , 41.500000, 0.382000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.878930, 0.000250, 0.042450, -0.074910, 0.008100, 1.734660, , 0.000000, 10 x 10, 58.400000, 58.840000, 50.000000, 0.000000, 0.010000, 0 x 105, 0.000000, -0.000810, 0.000050, 0.000810, -0.000460, 0.000000, 0.718740, , 58.500000, 0.539000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.888650, 0.000300, 0.043010, -0.067600, 0.008920, 1.450060, , 0.000000, 10 x 10, 53.390000, 53.850000, 55.000000, 0.000000, 0.010000, 0 x 565, 0.000000, -0.000450, 0.000070, 0.001370, -0.000610, 0.000000, 0.634180, , 53.500000, 0.493000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.898650, 0.000490, 0.043070, -0.056060, 0.009810, 1.213450, , 0.000000, 10 x 10, 48.400000, 48.840000, 60.000000, 0.000000, 0.010000, 0 x 775, 0.000000, -0.000710, 0.000160, 0.001290, -0.001100, -0.000420, 0.556770, , 48.500000, 0.447000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.908390, 0.000700, 0.041710, -0.045580, 0.010770, 1.012890, , 0.000000, 10 x 10, 43.400000, 43.850000, 65.000000, 0.000000, 0.010000, 0 x 250, 0.000000, -0.000490, 0.000150, 0.001350, -0.000960, -0.000560, 0.485240, , 43.500000, 0.401000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.917190, 0.001120, 0.040660, -0.036370, 0.011950, 0.842080, , 0.000000, 10 x 10, 38.390000, 38.860000, 70.000000, 0.030000, 0.050000, 496 x 165, 0.030000, -0.005320, 0.000840, 0.006150, -0.003610, -0.000740, 0.509430, 21.000000, 38.500000, 0.355000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.925400, 0.001770, 0.039790, -0.029200, 0.013920, 0.699680, , 0.000000, 10 x 49, 33.450000, 33.840000, 75.000000, 0.060000, 0.060000, 986 x 25, 0.070000, -0.010290, 0.001560, 0.010020, -0.005540, -0.001600, 0.471320, 808.000000, 33.500000, 0.309000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.933000, 0.002810, 0.038560, -0.021710, 0.017500, 0.571040, 10.000000, 28.600000, 63 x 57, 28.490000, 28.800000, 80.000000, 0.130000, 0.130000, 150 x 290, 0.130000, -0.021160, 0.003020, 0.019190, -0.009870, -0.002830, 0.442440, 215.000000, 28.500000, 0.263000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.933210, 0.005140, 0.041180, -0.019310, 0.026910, 0.477250, 5.000000, 24.870000, 61 x 49, 23.610000, 23.850000, 85.000000, 0.240000, 0.250000, 145 x 306, 0.240000, -0.037830, 0.005400, 0.030940, -0.014940, -0.005600, 0.406440, 376.000000, 23.500000, 0.217000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.927000, 0.007180, 0.045920, -0.019170, 0.035360, 0.443440, 10.000000, 22.550000, 49 x 55, 21.150000, 21.460000, 87.500000, 0.310000, 0.330000, 100 x 193, 0.320000, -0.050360, 0.007120, 0.039050, -0.017160, -0.007130, 0.387190, 41.000000, 21.000000, 0.194000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.915170, 0.009750, 0.054290, -0.021250, 0.044150, 0.414270, 15.000000, 18.850000, 1664 x 1617, 18.750000, 19.050000, 90.000000, 0.430000, 0.450000, 75 x 153, 0.450000, -0.068950, 0.009400, 0.049440, -0.021450, -0.009080, 0.371870, 387.000000, 18.500000, 0.171000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.897140, 0.012890, 0.064120, -0.022790, 0.052520, 0.386100, 4.000000, 17.050000, 86 x 70, 16.400000, 16.650000, 92.500000, 0.590000, 0.610000, 65 x 140, 0.610000, -0.092250, 0.012310, 0.061860, -0.026070, -0.012390, 0.354610, 245.000000, 16.000000, 0.148000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.864270, 0.016600, 0.080200, -0.028030, 0.061230, 0.371040, 121.000000, 14.250000, 432 x 887, 14.200000, 14.360000, 95.000000, 0.820000, 0.850000, 55 x 63, 0.850000, -0.124230, 0.015970, 0.077590, -0.031100, -0.017610, 0.341090, 528.000000, 13.500000, 0.125000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.825850, 0.020710, 0.095730, -0.032410, 0.065950, 0.350380, 137.000000, 12.000000, 12 x 88, 12.000000, 12.100000, 97.500000, 1.150000, 1.170000, 69 x 41, 1.160000, -0.166980, 0.020250, 0.094570, -0.037260, -0.023350, 0.328020, 807.000000, 11.000000, 0.102000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.773790, 0.025240, 0.111820, -0.036080, 0.069730, 0.333670, 711.000000, 9.950000, 1494 x 32, 9.900000, 10.000000, 100.000000, 1.620000, 1.630000, 50 x 39, 1.630000, -0.222070, 0.024860, 0.111620, -0.042970, -0.030900, 0.317420, , 8.500000, 0.079000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.630020, 0.033160, 0.140950, -0.044240, 0.066300, 0.309590, , 6.210000, 915 x 297, 6.250000, 6.360000, 105.000000, 3.000000, 3.100000, 1289 x 886, 3.100000, -0.369110, 0.033320, 0.142080, -0.052350, -0.052280, 0.300310, , 3.500000, 0.033000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.451910, 0.036100, 0.148410, -0.045230, 0.051720, 0.293380, , 3.540000, 2139 x 998, 3.500000, 3.600000, 110.000000, 5.350000, 5.400000, 90 x 140, 5.450000, -0.546990, 0.036250, 0.148030, -0.054300, -0.077570, 0.288530, , 1.500000, 0.013000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.280260, 0.031610, 0.126270, -0.038400, 0.034090, 0.283970, , 1.760000, 48 x 36, 1.750000, 1.780000, 115.000000, 8.550000, 8.660000, 1019 x 27, 8.690000, -0.721140, 0.031750, 0.125190, -0.047730, -0.104280, 0.277650, 351.000000, 6.500000, 0.059000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.151950, 0.022290, 0.088460, -0.026150, 0.019130, 0.279630, , 0.780000, 13 x 55, 0.790000, 0.800000, 120.000000, 12.600000, 12.750000, 1554 x 949, 12.800000, -0.847330, 0.022160, 0.087260, -0.036180, -0.125990, 0.276330, 448.000000, 11.500000, 0.105000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.076660, 0.013410, 0.054070, -0.016570, 0.009300, 0.283560, , 0.360000, 45 x 3, 0.350000, 0.350000, 125.000000, 17.140000, 17.450000, 26 x 665, 15.160000, -0.914480, 0.013790, 0.057110, -0.027900, -0.140400, 0.290660, 0.000000, 16.500000, 0.152000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.037560, 0.007440, 0.031220, -0.009630, 0.004410, 0.291000, 290.000000, 0.180000, 295 x 88, 0.140000, 0.170000, 130.000000, 21.950000, 22.250000, 62 x 66, 0.000000, -0.952730, 0.008050, 0.034160, -0.022020, -0.151450, 0.300230, , 21.500000, 0.198000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.020930, 0.004340, 0.019060, -0.006380, 0.002110, 0.306340, 154.000000, 0.090000, 100 x 25, 0.080000, 0.080000, 135.000000, 26.860000, 27.200000, 24 x 63, 0.000000, -0.969560, 0.004990, 0.023200, -0.018040, -0.159830, 0.320750, , 26.500000, 0.244000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.011640, 0.002420, 0.011430, -0.003650, 0.001280, 0.319480, , 0.050000, 21 x 1178, 0.050000, 0.040000, 140.000000, 31.800000, 32.160000, 32 x 32, 0.000000, -0.980490, 0.003040, 0.014190, -0.015480, -0.166950, 0.335300, , 31.500000, 0.290000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.006590, 0.001440, 0.006580, -0.002840, 0.000630, 0.332680, , 0.030000, 184 x 917, 0.020000, 0.020000, 145.000000, 36.710000, 37.090000, 10 x 500, 0.000000, -1.000000, 0.000000, -374.499920, 0.000000, 0.000000, 0.000310, , 36.500000, 0.336000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.004180, 0.000850, 0.004120, -0.001690, 0.000790, 0.346910, , 0.020000, 51 x 537, 0.000000, 0.030000, 150.000000, 41.700000, 42.150000, 10 x 10, 0.000000, -0.992110, 0.000860, 0.004770, -0.012200, -0.179760, 0.346620, , 41.500000, 0.382000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.002300, 0.000630, 0.003180, -0.001640, 0.000480, 0.363270, 268.000000, 0.020000, 0 x 562, 0.000000, 0.020000, 155.000000, 46.700000, 47.100000, 10 x 10, 0.000000, -1.000000, 0.000000, -474.499560, 0.000000, 0.000000, 0.000270, , 46.500000, 0.428000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.004240, 0.000800, 0.004420, -0.002480, 0.000480, 0.417670, , 0.000000, 0 x 828, 0.000000, 0.040000, 160.000000, 51.700000, 52.100000, 10 x 10, 0.000000, -1.000000, 0.000000, -524.499940, 0.000000, 0.000000, 0.000480, , 51.500000, 0.474000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.004320, 0.000730, 0.004560, -0.002220, 0.000420, 0.447060, 0.000000, 0.010000, 0 x 833, 0.000000, 0.050000, 165.000000, 56.700000, 57.110000, 10 x 10, 0.000000, -1.000000, 0.000000, -574.499880, 0.000000, 0.000000, 0.000000, , 56.500000, 0.520000
1460059200, 2016-04-07 16:00, 2016-04-07, 16.000000, 108.550000, 2016-05-20, 1463774400, 43.000000, 0.003470, 0.000560, 0.003330, -0.001590, 0.000690, 0.461940, , 0.000000, 0 x 391, 0.000000, 0.040000, 170.000000, 61.710000, 62.150000, 10 x 10, 0.000000, -0.992740, 0.000570, 0.003750, -0.011940, -0.204750, 0.461780, , 61.500000, 0.566000
